2021-01-06 10:30:54,105 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:56,149 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:58,195 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:00,233 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:02,274 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:04,320 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:06,362 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:08,409 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:10,458 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:12,505 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:14,551 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:31:16,591 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 13:11:20,418 - 15952-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:312] - INFO: seckill_by_proc_pool 需登陆后调用，开始扫码登陆
2021-01-06 13:11:20,720 - 15952-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:180] - INFO: 二维码获取成功，请打开京东APP扫描
2021-01-06 13:11:21,488 - 15952-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 13:11:23,525 - 15952-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:41,546 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:312] - INFO: seckill_by_proc_pool 需登陆后调用，开始扫码登陆
2021-01-07 09:56:41,841 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:180] - INFO: 二维码获取成功，请打开京东APP扫描
2021-01-07 09:56:42,734 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:44,770 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:46,834 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:48,870 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:50,907 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:52,945 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:54,986 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:57,026 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:56:59,064 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:01,106 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:03,148 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:05,188 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:07,229 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:09,270 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:11,309 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:13,347 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:15,388 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:17,429 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:19,472 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:21,513 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:23,555 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:25,599 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:27,640 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:29,682 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:31,720 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:33,763 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:35,812 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:37,858 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:39,897 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:41,939 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:43,980 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-07 09:57:46,014 - 8400-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
